year,month,day,description,count
2017,4,17,Possession of Drug E,4
2017,4,17,Possession/Sale/Dist,7
2017,4,17,Property Damage,20
2017,4,17,Rape,3
2017,4,17,Resisting an Officer,2
2017,4,17,Stealing All Other,5
2017,4,17,Stealing Auto Parts/,4
2017,4,17,Stealing From Auto,9
2017,4,17,Stealing Shoplifting,6
2017,4,17,Stealing from Buildi,9
2017,4,17,Stolen Property OFFE,2
2017,4,17,Strong Arm Robbery,2
2017,4,17,Trespassing,6
2017,4,17,Violation Ex Parte O,1
2017,4,17,Violation Full Order,4
2017,4,17,Weapons Law Violatio,1
2017,4,17,Wire Fraud,1
2017,4,18,Agg Assault - Domest,4
2017,4,18,Aggravated Assault (,6
2017,4,18,Armed Robbery,4
2017,4,18,Attempt Suicide by O,1
2017,4,18,Auto Theft,15
2017,4,18,Auto Theft Outside S,2
2017,4,18,Burglary - Non Resid,1
2017,4,18,Burglary - Residence,6
2017,4,18,Credit/Debit/ATM Car,2
2017,4,18,Disorderly Conduct,3
2017,4,18,Driving Under Influe,1
2017,4,18,Failure to Return,1
2017,4,18,Forcible Sodomy,1
2017,4,18,Forgery,1
2017,4,18,Fraud/Confidence Gam,3
2017,4,18,Identity Theft,3
2017,4,18,Intimidation,5
2017,4,18,Misc Violation,6
2017,4,18,Non Agg Assault Dome,7
2017,4,18,Non Aggravated Assau,5
2017,4,18,Possession/Sale/Dist,8
2017,4,18,Property Damage,10
2017,4,18,Rape,2
2017,4,18,Resisting an Officer,2
2017,4,18,Stealing All Other,3
2017,4,18,Stealing Auto Parts/,8
2017,4,18,Stealing From Auto,7
2017,4,18,Stealing Purse Snatc,1
2017,4,18,Stealing Shoplifting,8
2017,4,18,Stealing from Buildi,7
2017,4,18,Stolen Property OFFE,1
2017,4,18,Strong Arm Robbery,1
2017,4,18,Trespassing,4
2017,4,18,Violation Ex Parte O,2
2017,4,18,Weapons Law Violatio,2
2017,4,18,Wire Fraud,1
2017,4,19,Agg Assault - Domest,5
2017,4,19,Aggravated Assault (,7
2017,4,19,Armed Robbery,3
2017,4,19,Arson,1
2017,4,19,Auto Theft,15
2017,4,19,Auto Theft Outside S,2
2017,4,19,Burglary - Non Resid,2
2017,4,19,Burglary - Residence,9
2017,4,19,Counterfeiting,1
2017,4,19,Credit/Debit/ATM Car,1
2017,4,19,Disorderly Conduct,1
2017,4,19,Embezzlement,1
2017,4,19,Fraud/Confidence Gam,3
2017,4,19,Intimidation,3
2017,4,19,Misc Violation,14
2017,4,19,Non Agg Assault Dome,12
2017,4,19,Non Aggravated Assau,8
2017,4,19,Possession of Drug E,2
2017,4,19,Possession/Sale/Dist,6
2017,4,19,Property Damage,16
2017,4,19,Resisting an Officer,5
2017,4,19,Stealing All Other,8
2017,4,19,Stealing Auto Parts/,6
2017,4,19,Stealing From Auto,5
2017,4,19,Stealing Shoplifting,15
2017,4,19,Stealing from Buildi,3
2017,4,19,Stolen Property OFFE,1
2017,4,19,Strong Arm Robbery,1
2017,4,19,Trespassing,8
2017,4,19,Weapons Law Violatio,2
2017,4,20,Agg Assault - Domest,7
2017,4,20,Agg Assault - Drive-,1
2017,4,20,Aggravated Assault (,8
2017,4,20,Arson,1
2017,4,20,Auto Theft,7
2017,4,20,Auto Theft Outside S,1
2017,4,20,Burglary - Non Resid,8
2017,4,20,Burglary - Residence,7
2017,4,20,Credit/Debit/ATM Car,2
2017,4,20,Dead Body,1
2017,4,20,Disorderly Conduct,1
2017,4,20,Driving Under Influe,1
2017,4,20,False Information to,1
2017,4,20,Family Disturbance,1
2017,4,20,Family Offense,1
2017,4,20,Forcible Sodomy,1
2017,4,20,Fraud/Confidence Gam,1
2017,4,20,Identity Theft,4
2017,4,20,Impersonation - NOT,1
2017,4,20,Intimidation,4
2017,4,20,Misc Violation,6
2017,4,20,Non Agg Assault Dome,6
2017,4,20,Non Aggravated Assau,4
2017,4,20,Possession of Drug E,2
2017,4,20,Possession/Sale/Dist,6
2017,4,20,Promoting Prostituti,1
2017,4,20,Property Damage,11
2017,4,20,Prostitution/Solicit,1
2017,4,20,Rape,1
2017,4,20,Resisting an Officer,4
2017,4,20,Sex Off Fondle - mol,1
2017,4,20,Stealing All Other,1
2017,4,20,Stealing Auto Parts/,8
2017,4,20,Stealing From Auto,6
2017,4,20,Stealing Shoplifting,5
2017,4,20,Stealing from Buildi,6
2017,4,20,Stolen Property OFFE,2
2017,4,20,Strong Arm Robbery,2
2017,4,20,Trespassing,6
2017,4,20,Violation Full Order,1
2017,4,20,Weapons Law Violatio,2
2017,4,21,Agg Assault - Domest,1
2017,4,21,Aggravated Assault (,5
2017,4,21,Armed Robbery,4
2017,4,21,Auto Theft,6
2017,4,21,Auto Theft Outside S,1
2017,4,21,Burglary - Residence,12
2017,4,21,Counterfeiting,1
2017,4,21,Disorderly Conduct,1
2017,4,21,Driving Under Influe,5
2017,4,21,Family Offense,2
2017,4,21,Forcible Sodomy,1
2017,4,21,Forged Checks,1
2017,4,21,Fraud/Confidence Gam,1
2017,4,21,Hacking/Computer Inv,1
2017,4,21,Hit and Run of a Per,1
2017,4,21,Identity Theft,7
2017,4,21,Interference with Cu,1
2017,4,21,Intimidation,2
2017,4,21,Misc Violation,7
2017,4,21,Non Agg Assault Dome,5
2017,4,21,Non Aggravated Assau,9
2017,4,21,Possession/Sale/Dist,5
2017,4,21,Property Damage,17
2017,4,21,Rape,1
2017,4,21,Resisting an Officer,1
2017,4,21,Stealing All Other,4
2017,4,21,Stealing Auto Parts/,8
2017,4,21,Stealing From Auto,7
2017,4,21,Stealing Shoplifting,11
2017,4,21,Stealing from Buildi,8
2017,4,21,Strong Arm Robbery,3
2017,4,21,Trespassing,8
2017,4,21,Violation Ex Parte O,1
2017,4,21,Violation Full Order,1
2017,4,21,Weapons Law Violatio,4
2017,4,21,Wire Fraud,1
2017,4,22,Agg Assault - Domest,4
2017,4,22,Agg Assault - Drive-,1
2017,4,22,Aggravated Assault (,2
2017,4,22,Armed Robbery,4
2017,4,22,Attempt Suicide by S,1
2017,4,22,Auto Theft,11
2017,4,22,Burglary - Non Resid,1
2017,4,22,Burglary - Residence,12
2017,4,22,Credit/Debit/ATM Car,1
2017,4,22,Disorderly Conduct,1
2017,4,22,Driving Under Influe,7
2017,4,22,Embezzlement,1
2017,4,22,False Information to,1
2017,4,22,Family Offense,2
2017,4,22,Forged Checks,2
2017,4,22,Identity Theft,2
2017,4,22,Intimidation,3
2017,4,22,Misc Violation,5
2017,4,22,Non Agg Assault Dome,8
2017,4,22,Non Aggravated Assau,10
2017,4,22,Possession of Drug E,1
2017,4,22,Possession/Sale/Dist,10
2017,4,22,Property Damage,16
2017,4,22,Rape,1
2017,4,22,Resisting an Officer,3
2017,4,22,Sex Off Indecent Con,1
2017,4,22,Stealing All Other,6
2017,4,22,Stealing Auto Parts/,5
2017,4,22,Stealing From Auto,8
2017,4,22,Stealing Purse Snatc,1
2017,4,22,Stealing Shoplifting,11
2017,4,22,Stealing from Buildi,1
2017,4,22,Strong Arm Robbery,2
2017,4,22,Trespassing,2
2017,4,22,Weapons Law Violatio,1
2017,4,23,Agg Assault - Domest,7
2017,4,23,Aggravated Assault (,2
2017,4,23,Armed Robbery,5
2017,4,23,Arson,1
2017,4,23,Attempt Suicide by S,1
2017,4,23,Auto Theft,7
2017,4,23,Burglary - Non Resid,2
2017,4,23,Burglary - Residence,7
2017,4,23,Disorderly Conduct,3
2017,4,23,Driving Under Influe,4
2017,4,23,False Information to,1
2017,4,23,Fraud/Confidence Gam,1
2017,4,23,HOMICIDE/Non Neglige,1
2017,4,23,Interference with Cu,1
2017,4,23,Misc Violation,8
2017,4,23,Non Agg Assault Dome,7
2017,4,23,Non Aggravated Assau,6
2017,4,23,Possession of Drug E,4
2017,4,23,Possession/Sale/Dist,2
2017,4,23,Property Damage,7
2017,4,23,Prostitution/Solicit,1
2017,4,23,Resisting an Officer,2
2017,4,23,Sex Off Indecent Exp,1
2017,4,23,Stealing All Other,5
2017,4,23,Stealing Auto Parts/,5
2017,4,23,Stealing Bicycles,1
2017,4,23,Stealing From Auto,6
2017,4,23,Stealing Shoplifting,3
2017,4,23,Stealing from Buildi,2
2017,4,23,Stolen Property OFFE,1
2017,4,23,Strong Arm Robbery,1
2017,4,23,Trespassing,5
2017,4,23,Violation Ex Parte O,1
2017,4,23,Violation Full Order,2
2017,4,23,Weapons Law Violatio,2
2017,4,24,Agg Assault - Domest,5
2017,4,24,Aggravated Assault (,4
2017,4,24,Armed Robbery,2
2017,4,24,Auto Theft,16
2017,4,24,Auto Theft Outside S,3
2017,4,24,Burglary - Non Resid,9
2017,4,24,Burglary - Residence,7
2017,4,24,Dead Body,1
2017,4,24,Disorderly Conduct,4
2017,4,24,Driving Under Influe,2
2017,4,24,Drunkenness,1
2017,4,24,Embezzlement,1
2017,4,24,Forcible Sodomy,1
2017,4,24,Fraud/Confidence Gam,2
2017,4,24,Hit and Run of a Per,1
2017,4,24,Identity Theft,3
2017,4,24,Intimidation,2
2017,4,24,Misc Violation,6
2017,4,24,Non Agg Assault Dome,8
2017,4,24,Non Aggravated Assau,6
2017,4,24,Possession of Drug E,2
2017,4,24,Possession/Sale/Dist,9
2017,4,24,Property Damage,16
2017,4,24,Rape,1
2017,4,24,Resisting an Officer,2
2017,4,24,Sex Off Fondle - mol,1
2017,4,24,Stealing All Other,7
2017,4,24,Stealing Auto Parts/,9
2017,4,24,Stealing From Auto,10
2017,4,24,Stealing Shoplifting,6
2017,4,24,Stealing from Buildi,8
2017,4,24,Stolen Property OFFE,2
2017,4,24,Strong Arm Robbery,1
2017,4,24,Trespassing,3
2017,4,24,Violation Ex Parte O,2
2017,4,24,Violation Full Order,3
2017,4,24,Weapons Law Violatio,1
2017,4,24,Wire Fraud,2
2017,4,25,Agg Assault - Domest,7
2017,4,25,Agg Assault - Drive-,1
2017,4,25,Aggravated Assault (,4
2017,4,25,Armed Robbery,5
2017,4,25,Attempt Suicide by S,1
2017,4,25,Auto Theft,9
2017,4,25,Auto Theft Outside S,2
2017,4,25,Burglary - Non Resid,2
2017,4,25,Burglary - Residence,11
2017,4,25,Disorderly Conduct,3
2017,4,25,Driving Under Influe,1
2017,4,25,Family Offense,2
2017,4,25,Forcible Sodomy,2
2017,4,25,Forged Checks,3
2017,4,25,Forgery,1
2017,4,25,Fraud/Confidence Gam,1
2017,4,25,Identity Theft,4
2017,4,25,Intimidation,2
2017,4,25,Kidnapping/Abduction,1
2017,4,25,Misc Violation,4
2017,4,25,Non Agg Assault Dome,7
2017,4,25,Non Aggravated Assau,5
2017,4,25,Possession of Drug E,1
2017,4,25,Possession/Sale/Dist,8
2017,4,25,Property Damage,14
2017,4,25,Rape,2
2017,4,25,Resisting an Officer,3
2017,4,25,Stealing All Other,8
2017,4,25,Stealing Auto Parts/,9
2017,4,25,Stealing From Auto,3
2017,4,25,Stealing Shoplifting,8
2017,4,25,Stealing from Buildi,6
2017,4,25,Stolen Property OFFE,1
2017,4,25,Strong Arm Robbery,3
2017,4,25,Trespassing,5
2017,4,25,Violation Full Order,2
2017,4,25,Weapons Law Violatio,3
2017,4,26,Agg Assault - Domest,4
2017,4,26,Agg Assault - Drive-,1
2017,4,26,Aggravated Assault (,6
2017,4,26,Armed Robbery,3
2017,4,26,Auto Theft,14
2017,4,26,Auto Theft Outside S,1
2017,4,26,Burglary - Non Resid,2
2017,4,26,Burglary - Residence,11
2017,4,26,Credit/Debit/ATM Car,2
2017,4,26,Disorderly Conduct,1
2017,4,26,Driving Under Influe,1
2017,4,26,Embezzlement,2
2017,4,26,False Information to,2
2017,4,26,Forged Checks,2
2017,4,26,Forgery,1
2017,4,26,Fraud/Confidence Gam,3
2017,4,26,Identity Theft,1
2017,4,26,Interference with Cu,1
2017,4,26,Intimidation,2
2017,4,26,Misc Violation,4
2017,4,26,Non Agg Assault Dome,4
2017,4,26,Non Aggravated Assau,7
2017,4,26,Possession of Drug E,3
2017,4,26,Possession/Sale/Dist,11
2017,4,26,Property Damage,17
2017,4,26,Prostitution/Patroni,4
2017,4,26,Prostitution/Solicit,5
2017,4,26,Rape,1
2017,4,26,Resisting an Officer,3
2017,4,26,Stealing All Other,6
2017,4,26,Stealing Auto Parts/,6
2017,4,26,Stealing Bicycles,1
2017,4,26,Stealing From Auto,13
2017,4,26,Stealing Shoplifting,7
2017,4,26,Stealing from Buildi,11
2017,4,26,Stolen Property OFFE,1
2017,4,26,Strong Arm Robbery,2
2017,4,26,Trespassing,3
2017,4,26,Violation Ex Parte O,1
2017,4,26,Violation Full Order,2
2017,4,26,Weapons Law Violatio,1
2017,4,26,Wire Fraud,1
2017,4,27,Agg Assault - Domest,4
2017,4,27,Aggravated Assault (,3
2017,4,27,Armed Robbery,5
2017,4,27,Arson,1
2017,4,27,Attempt Suicide by O,1
2017,4,27,Attempt Suicide by S,1
2017,4,27,Auto Theft,11
2017,4,27,Auto Theft Outside S,1
2017,4,27,Bomb Threat/Intimida,1
2017,4,27,Burglary - Non Resid,1
2017,4,27,Burglary - Residence,5
2017,4,27,Disorderly Conduct,1
2017,4,27,Driving Under Influe,2
2017,4,27,Family Offense,1
2017,4,27,Forcible Fondling,1
2017,4,27,Forcible Sodomy,1
2017,4,27,Forged Checks,1
2017,4,27,Fraud/Confidence Gam,2
2017,4,27,HOMICIDE/Non Neglige,1
2017,4,27,Hacking/Computer Inv,2
2017,4,27,Identity Theft,1
2017,4,27,Interference with Cu,1
2017,4,27,Intimidation,2
2017,4,27,Kidnapping/Abduction,1
2017,4,27,Liquor Law Violaton,1
2017,4,27,Misc Violation,5
2017,4,27,Non Agg Assault Dome,6
2017,4,27,Non Aggravated Assau,6
2017,4,27,Possession of Drug E,4
2017,4,27,Possession/Sale/Dist,14
2017,4,27,Property Damage,16
2017,4,27,Rape,2
2017,4,27,Resisting an Officer,3
2017,4,27,Sex Offense -others,1
2017,4,27,Stealing All Other,9
2017,4,27,Stealing Auto Parts/,8
2017,4,27,Stealing Coin Operat,2
2017,4,27,Stealing From Auto,6
2017,4,27,Stealing Shoplifting,4
2017,4,27,Stealing from Buildi,9
2017,4,27,Stolen Property OFFE,3
2017,4,27,Strong Arm Robbery,3
2017,4,27,Trespassing,8
2017,4,27,Violation Ex Parte O,1
2017,4,27,Violation Full Order,1
2017,4,27,Weapons Law Violatio,2
2017,4,27,Wire Fraud,1
2017,4,28,Agg Assault - Domest,7
2017,4,28,Agg Assault - Drive-,1
2017,4,28,Aggravated Assault (,4
2017,4,28,Armed Robbery,2
2017,4,28,Attempt Suicide by C,1
2017,4,28,Auto Theft,12
2017,4,28,Auto Theft Outside S,2
2017,4,28,Burglary - Residence,7
2017,4,28,Counterfeiting,1
2017,4,28,Credit/Debit/ATM Car,1
2017,4,28,Disorderly Conduct,4
2017,4,28,Driving Under Influe,1
2017,4,28,Embezzlement,1
2017,4,28,Forcible Sodomy,2
2017,4,28,Forged Checks,1
2017,4,28,Forgery,2
2017,4,28,Fraud/Confidence Gam,3
2017,4,28,Hit and Run of a Per,1
2017,4,28,Identity Theft,4
2017,4,28,Intimidation,4
2017,4,28,Kidnapping/Abduction,1
2017,4,28,Misc Violation,7
2017,4,28,Non Agg Assault Dome,11
2017,4,28,Non Aggravated Assau,6
2017,4,28,Passing Bad Checks,1
2017,4,28,Possession/Sale/Dist,7
2017,4,28,Property Damage,5
2017,4,28,Rape,1
2017,4,28,Resisting an Officer,1
2017,4,28,Stealing All Other,9
2017,4,28,Stealing Auto Parts/,4
2017,4,28,Stealing From Auto,5
2017,4,28,Stealing Shoplifting,5
2017,4,28,Stealing from Buildi,4
2017,4,28,Stolen Property OFFE,3
2017,4,28,Trespassing,6
2017,4,28,Violation Ex Parte O,1
2017,4,28,Weapons Law Violatio,2
2017,4,29,Agg Assault - Domest,3
2017,4,29,Agg Assault - Drive-,2
2017,4,29,Aggravated Assault (,4
2017,4,29,Armed Robbery,1
2017,4,29,Auto Theft,10
2017,4,29,Burglary - Non Resid,3
2017,4,29,Burglary - Residence,4
2017,4,29,Credit/Debit/ATM Car,1
2017,4,29,Driving Under Influe,2
2017,4,29,Forcible Sodomy,1
2017,4,29,Forgery,1
2017,4,29,Fraud/Confidence Gam,1
2017,4,29,Intimidation,2
2017,4,29,Misc Violation,1
2017,4,29,Non Agg Assault Dome,9
2017,4,29,Non Aggravated Assau,11
2017,4,29,Possession of Drug E,1
2017,4,29,Possession/Sale/Dist,4
2017,4,29,Property Damage,9
2017,4,29,Rape,1
2017,4,29,Resisting an Officer,3
2017,4,29,Sex Off Fondle - mol,1
2017,4,29,Sex Off Indecent Con,1
2017,4,29,Stealing All Other,2
2017,4,29,Stealing Auto Parts/,2
2017,4,29,Stealing From Auto,10
2017,4,29,Stealing Shoplifting,8
2017,4,29,Stealing from Buildi,2
2017,4,29,Trespassing,5
2017,4,29,Violation Ex Parte O,1
2017,4,29,Violation Full Order,3
2017,4,30,Agg Assault - Domest,2
2017,4,30,Agg Assault - Drive-,2
2017,4,30,Aggravated Assault (,10
2017,4,30,Armed Robbery,5
2017,4,30,Arson,1
2017,4,30,Attempt Suicide by S,1
2017,4,30,Auto Theft,6
2017,4,30,Burglary - Non Resid,1
2017,4,30,Burglary - Residence,8
2017,4,30,Disorderly Conduct,1
2017,4,30,Driving Under Influe,1
2017,4,30,Embezzlement,2
2017,4,30,Family Offense,1
2017,4,30,Fraud/Confidence Gam,2
2017,4,30,HOMICIDE/Non Neglige,1
2017,4,30,Identity Theft,1
2017,4,30,Interference with Cu,1
2017,4,30,Intimidation,2
2017,4,30,Misc Violation,3
2017,4,30,Non Agg Assault Dome,13
2017,4,30,Non Aggravated Assau,4
2017,4,30,Possession of Drug E,2
2017,4,30,Possession/Sale/Dist,3
2017,4,30,Property Damage,10
2017,4,30,Resisting an Officer,2
2017,4,30,Stealing All Other,3
2017,4,30,Stealing From Auto,8
2017,4,30,Stealing Shoplifting,3
2017,4,30,Stealing from Buildi,5
2017,4,30,Strong Arm Robbery,1
2017,4,30,Trespassing,2
2017,4,30,Weapons Law Violatio,1
2017,5,1,Agg Assault - Domest,4
2017,5,1,Agg Assault - Drive-,2
2017,5,1,Aggravated Assault (,9
2017,5,1,Armed Robbery,2
2017,5,1,Arson,1
2017,5,1,Auto Theft,10
2017,5,1,Auto Theft Outside S,1
2017,5,1,Burglary - Non Resid,3
2017,5,1,Burglary - Residence,14
2017,5,1,Credit/Debit/ATM Car,4
2017,5,1,Dead Body,1
2017,5,1,Driving Under Influe,3
2017,5,1,Embezzlement,1
2017,5,1,Family Offense,2
2017,5,1,Forcible Sodomy,1
2017,5,1,Forged Checks,1
2017,5,1,Forgery,2
2017,5,1,Fraud/Confidence Gam,2
2017,5,1,HOMICIDE/Non Neglige,1
2017,5,1,Identity Theft,1
2017,5,1,Misc Violation,6
2017,5,1,Non Agg Assault Dome,11
2017,5,1,Non Aggravated Assau,11
2017,5,1,Possession of Drug E,1
2017,5,1,Possession/Sale/Dist,8
2017,5,1,Property Damage,9
2017,5,1,Rape,1
2017,5,1,Resisting an Officer,3
2017,5,1,Sex Off Fondle - mol,1
2017,5,1,Stealing All Other,8
2017,5,1,Stealing Auto Parts/,6
2017,5,1,Stealing From Auto,10
2017,5,1,Stealing Shoplifting,8
2017,5,1,Stealing from Buildi,4
2017,5,1,Stolen Property OFFE,2
2017,5,1,Strong Arm Robbery,1
2017,5,1,Trespassing,1
2017,5,1,Violation Ex Parte O,2
2017,5,1,Violation Full Order,1
2017,5,1,Weapons Law Violatio,3
2017,5,1,Wire Fraud,1
2017,5,2,Agg Assault - Domest,4
2017,5,2,Aggravated Assault (,8
2017,5,2,Armed Robbery,4
2017,5,2,Auto Theft,5
2017,5,2,Auto Theft Outside S,1
2017,5,2,Burglary - Non Resid,1
2017,5,2,Burglary - Residence,10
2017,5,2,Counterfeiting,1
2017,5,2,Credit/Debit/ATM Car,3
2017,5,2,Disorderly Conduct,1
2017,5,2,Driving Under Influe,1
2017,5,2,Forcible Sodomy,1
2017,5,2,Forged Checks,1
2017,5,2,Fraud/Confidence Gam,1
2017,5,2,Identity Theft,1
2017,5,2,Intimidation,1
2017,5,2,Kidnapping/Abduction,1
2017,5,2,Misc Violation,7
2017,5,2,Non Agg Assault Dome,10
2017,5,2,Non Aggravated Assau,8
2017,5,2,Possession of Drug E,2
2017,5,2,Possession/Sale/Dist,14
2017,5,2,Property Damage,9
2017,5,2,Resisting an Officer,4
2017,5,2,Stealing All Other,11
2017,5,2,Stealing Auto Parts/,8
2017,5,2,Stealing Bicycles,1
2017,5,2,Stealing From Auto,10
2017,5,2,Stealing Purse Snatc,1
2017,5,2,Stealing Shoplifting,15
2017,5,2,Stealing from Buildi,6
2017,5,2,Stolen Property OFFE,3
2017,5,2,Trespassing,6
2017,5,2,Weapons Law Violatio,1
2017,5,3,Agg Assault - Domest,5
2017,5,3,Aggravated Assault (,4
2017,5,3,Armed Robbery,2
2017,5,3,Auto Theft,10
2017,5,3,Auto Theft Outside S,3
2017,5,3,Burglary - Non Resid,1
2017,5,3,Burglary - Residence,9
2017,5,3,Credit/Debit/ATM Car,3
2017,5,3,Disorderly Conduct,7
2017,5,3,Driving Under Influe,3
2017,5,3,Embezzlement,2
2017,5,3,Forgery,2
2017,5,3,Fraud/Confidence Gam,2
2017,5,3,Identity Theft,2
2017,5,3,Intimidation,4
2017,5,3,Misc Violation,6
2017,5,3,Non Agg Assault Dome,9
2017,5,3,Non Aggravated Assau,14
2017,5,3,Possession of Drug E,4
2017,5,3,Possession/Sale/Dist,10
2017,5,3,Property Damage,12
2017,5,3,Resisting an Officer,5
2017,5,3,Sex Off Fondle - mol,1
2017,5,3,Sex Off Misconduct,2
2017,5,3,Statutory Rape,1
2017,5,3,Stealing All Other,5
2017,5,3,Stealing Auto Parts/,4
2017,5,3,Stealing From Auto,8
2017,5,3,Stealing Pickpocket,1
2017,5,3,Stealing Shoplifting,5
2017,5,3,Stealing from Buildi,14
2017,5,3,Stolen Property OFFE,1
2017,5,3,Strong Arm Robbery,1
2017,5,3,Trespassing,6
2017,5,3,Violation Ex Parte O,1
2017,5,3,Violation Full Order,1
2017,5,3,Weapons Law Violatio,1
2017,5,3,Wire Fraud,1
2017,5,4,Agg Assault - Domest,2
2017,5,4,Agg Assault - Drive-,1
2017,5,4,Aggravated Assault (,9
2017,5,4,Armed Robbery,4
2017,5,4,Auto Theft,13
2017,5,4,Auto Theft Outside S,3
2017,5,4,Burglary - Non Resid,2
2017,5,4,Burglary - Residence,14
2017,5,4,Credit/Debit/ATM Car,1
2017,5,4,Dead Body,1
2017,5,4,Disorderly Conduct,1
2017,5,4,Driving Under Influe,3
2017,5,4,Drunkenness,1
2017,5,4,Failure to Return,1
2017,5,4,Forged Checks,1
2017,5,4,Forgery,2
2017,5,4,Fraud/Confidence Gam,2
2017,5,4,Identity Theft,1
2017,5,4,Impersonation - NOT,1
2017,5,4,Intimidation,2
2017,5,4,Kidnapping/Abduction,2
2017,5,4,Misc Violation,3
2017,5,4,Non Agg Assault Dome,6
2017,5,4,Non Aggravated Assau,11
2017,5,4,Possession of Drug E,1
2017,5,4,Possession/Sale/Dist,10
2017,5,4,Property Damage,13
2017,5,4,Resisting an Officer,1
2017,5,4,Sex Off Fondle - mol,1
2017,5,4,Stealing All Other,3
2017,5,4,Stealing Auto Parts/,7
2017,5,4,Stealing From Auto,16
2017,5,4,Stealing Shoplifting,12
2017,5,4,Stealing from Buildi,4
2017,5,4,Strong Arm Robbery,4
2017,5,4,Trespassing,4
2017,5,4,Violation Full Order,1
2017,5,4,Weapons Law Violatio,1
2017,5,5,Agg Assault - Domest,6
2017,5,5,Aggravated Assault (,4
2017,5,5,Auto Theft,12
2017,5,5,Burglary - Non Resid,4
2017,5,5,Burglary - Residence,6
2017,5,5,Disorderly Conduct,2
2017,5,5,Driving Under Influe,1
2017,5,5,Drunkenness,1
2017,5,5,Forcible Sodomy,1
2017,5,5,Fraud/Confidence Gam,1
2017,5,5,Identity Theft,1
2017,5,5,Intimidation,1
2017,5,5,Misc Violation,3
2017,5,5,Non Agg Assault Dome,5
2017,5,5,Non Aggravated Assau,10
2017,5,5,Possession of Drug E,3
2017,5,5,Possession/Sale/Dist,10
2017,5,5,Property Damage,10
2017,5,5,Rape,1
2017,5,5,Resisting an Officer,5
2017,5,5,Sex Off Indecent Con,1
2017,5,5,Sex Off Misconduct,1
2017,5,5,Statutory Rape,1
2017,5,5,Stealing All Other,8
2017,5,5,Stealing Auto Parts/,8
2017,5,5,Stealing From Auto,7
2017,5,5,Stealing Pickpocket,1
2017,5,5,Stealing Purse Snatc,1
2017,5,5,Stealing Shoplifting,6
2017,5,5,Stealing from Buildi,5
2017,5,5,Trespassing,5
2017,5,5,Weapons Law Violatio,2
2017,5,5,Wire Fraud,1
2017,5,6,Agg Assault - Domest,1
2017,5,6,Aggravated Assault (,4
2017,5,6,Armed Robbery,3
2017,5,6,Attempt Suicide by S,1
2017,5,6,Auto Theft,6
2017,5,6,Auto Theft Outside S,1
2017,5,6,Burglary - Non Resid,3
2017,5,6,Burglary - Residence,10
2017,5,6,Counterfeiting,2
2017,5,6,Disorderly Conduct,7
2017,5,6,Driving Under Influe,5
2017,5,6,Forcible Sodomy,1
2017,5,6,Fraud/Confidence Gam,1
2017,5,6,Identity Theft,3
2017,5,6,Misc Violation,6
2017,5,6,Non Agg Assault Dome,14
2017,5,6,Non Aggravated Assau,8
2017,5,6,Possession of Drug E,2
2017,5,6,Possession/Sale/Dist,3
2017,5,6,Property Damage,14
2017,5,6,Rape,1
2017,5,6,Resisting an Officer,7
2017,5,6,Sex Off Misconduct,1
2017,5,6,Stealing All Other,2
2017,5,6,Stealing Auto Parts/,6
2017,5,6,Stealing From Auto,4
2017,5,6,Stealing Shoplifting,10
2017,5,6,Stealing from Buildi,11
2017,5,6,Stolen Property OFFE,1
2017,5,6,Strong Arm Robbery,1
2017,5,6,Trespassing,7
2017,5,6,Violation Full Order,2
2017,5,6,Weapons Law Violatio,3
2017,5,7,Agg Assault - Domest,7
2017,5,7,Aggravated Assault (,9
2017,5,7,Armed Robbery,4
2017,5,7,Auto Theft,5
2017,5,7,Auto Theft Outside S,1
2017,5,7,Burglary - Non Resid,1
2017,5,7,Burglary - Residence,12
2017,5,7,Disorderly Conduct,2
2017,5,7,False Information to,1
2017,5,7,Forcible Sodomy,1
2017,5,7,Identity Theft,1
2017,5,7,Intimidation,4
2017,5,7,Misc Violation,3
2017,5,7,Non Agg Assault Dome,14
2017,5,7,Non Aggravated Assau,6
2017,5,7,Possession of Drug E,2
2017,5,7,Possession/Sale/Dist,2
2017,5,7,Property Damage,22
2017,5,7,Rape,1
2017,5,7,Resisting an Officer,1
2017,5,7,Sex Off Indecent Exp,1
2017,5,7,Stalking,1
2017,5,7,Stealing All Other,4
2017,5,7,Stealing Auto Parts/,4
2017,5,7,Stealing Bicycles,1
2017,5,7,Stealing From Auto,11
2017,5,7,Stealing Pickpocket,1
2017,5,7,Stealing Shoplifting,5
2017,5,7,Stealing from Buildi,4
2017,5,7,Stolen Property OFFE,1
2017,5,7,Strong Arm Robbery,2
2017,5,7,Trespassing,2
2017,5,7,Violation Ex Parte O,1
2017,5,7,Violation Full Order,2
2017,5,7,Weapons Law Violatio,2
2017,5,8,Aggravated Assault (,10
2017,5,8,Armed Robbery,5
2017,5,8,Arson,1
2017,5,8,Attempt Suicide by S,1
2017,5,8,Auto Theft,18
2017,5,8,Auto Theft Outside S,3
2017,5,8,Burglary - Non Resid,6
2017,5,8,Burglary - Residence,11
2017,5,8,Counterfeiting,1
2017,5,8,Credit/Debit/ATM Car,4
2017,5,8,Disorderly Conduct,3
2017,5,8,Driving Under Influe,1
2017,5,8,Fraud/Confidence Gam,1
2017,5,8,Identity Theft,3
