year,month,day,crime_type,count
2010,4,2,WEAPONS,2
2010,4,3,ASSAULT,33
2010,4,3,BURGLARY,14
2010,4,3,DISTURBING THE PEACE,3
2010,4,3,DRUGS/ALCOHOL VIOLATIONS,41
2010,4,3,FRAUD,13
2010,4,3,HOMICIDE,1
2010,4,3,MOTOR VEHICLE THEFT,6
2010,4,3,OTHER,49
2010,4,3,ROBBERY,5
2010,4,3,SEX CRIMES,1
2010,4,3,THEFT/LARCENY,49
2010,4,3,VANDALISM,23
2010,4,3,VEHICLE BREAK-IN/THEFT,25
2010,4,3,WEAPONS,5
2010,4,4,ASSAULT,22
2010,4,4,BURGLARY,11
2010,4,4,DISTURBING THE PEACE,1
2010,4,4,DRUGS/ALCOHOL VIOLATIONS,21
2010,4,4,FRAUD,6
2010,4,4,HOMICIDE,1
2010,4,4,MOTOR VEHICLE THEFT,7
2010,4,4,OTHER,50
2010,4,4,ROBBERY,3
2010,4,4,SEX CRIMES,3
2010,4,4,THEFT/LARCENY,23
2010,4,4,VANDALISM,6
2010,4,4,VEHICLE BREAK-IN/THEFT,18
2010,4,5,ASSAULT,36
2010,4,5,BURGLARY,26
2010,4,5,DRUGS/ALCOHOL VIOLATIONS,18
2010,4,5,FRAUD,10
2010,4,5,HOMICIDE,1
2010,4,5,MOTOR VEHICLE THEFT,3
2010,4,5,OTHER,60
2010,4,5,ROBBERY,6
2010,4,5,SEX CRIMES,2
2010,4,5,THEFT/LARCENY,26
2010,4,5,VANDALISM,12
2010,4,5,VEHICLE BREAK-IN/THEFT,13
2010,4,5,WEAPONS,2
2010,4,6,ASSAULT,23
2010,4,6,BURGLARY,19
2010,4,6,DISTURBING THE PEACE,2
2010,4,6,DRUGS/ALCOHOL VIOLATIONS,32
2010,4,6,FRAUD,13
2010,4,6,MOTOR VEHICLE THEFT,4
2010,4,6,OTHER,70
2010,4,6,ROBBERY,7
2010,4,6,THEFT/LARCENY,28
2010,4,6,VANDALISM,23
2010,4,6,VEHICLE BREAK-IN/THEFT,16
2010,4,6,WEAPONS,2
2010,4,7,ASSAULT,23
2010,4,7,BURGLARY,17
2010,4,7,DISTURBING THE PEACE,2
2010,4,7,DRUGS/ALCOHOL VIOLATIONS,56
2010,4,7,FRAUD,8
2010,4,7,HOMICIDE,1
2010,4,7,MOTOR VEHICLE THEFT,7
2010,4,7,OTHER,63
2010,4,7,ROBBERY,7
2010,4,7,SEX CRIMES,1
2010,4,7,THEFT/LARCENY,44
2010,4,7,VANDALISM,20
2010,4,7,VEHICLE BREAK-IN/THEFT,28
2010,4,7,WEAPONS,4
2010,4,8,ASSAULT,22
2010,4,8,BURGLARY,13
2010,4,8,DISTURBING THE PEACE,3
2010,4,8,DRUGS/ALCOHOL VIOLATIONS,45
2010,4,8,FRAUD,8
2010,4,8,MOTOR VEHICLE THEFT,6
2010,4,8,OTHER,45
2010,4,8,ROBBERY,3
2010,4,8,SEX CRIMES,2
2010,4,8,THEFT/LARCENY,40
2010,4,8,VANDALISM,15
2010,4,8,VEHICLE BREAK-IN/THEFT,13
2010,4,9,ASSAULT,25
2010,4,9,BURGLARY,12
2010,4,9,DISTURBING THE PEACE,2
2010,4,9,DRUGS/ALCOHOL VIOLATIONS,36
2010,4,9,FRAUD,11
2010,4,9,MOTOR VEHICLE THEFT,6
2010,4,9,OTHER,53
2010,4,9,ROBBERY,4
2010,4,9,THEFT/LARCENY,32
2010,4,9,VANDALISM,17
2010,4,9,VEHICLE BREAK-IN/THEFT,22
2010,4,9,WEAPONS,1
2010,4,10,ASSAULT,22
2010,4,10,BURGLARY,7
2010,4,10,DISTURBING THE PEACE,1
2010,4,10,DRUGS/ALCOHOL VIOLATIONS,15
2010,4,10,FRAUD,4
2010,4,10,MOTOR VEHICLE THEFT,4
2010,4,10,OTHER,40
2010,4,10,ROBBERY,2
2010,4,10,SEX CRIMES,2
2010,4,10,THEFT/LARCENY,24
2010,4,10,VANDALISM,9
2010,4,10,VEHICLE BREAK-IN/THEFT,11
2010,4,11,ASSAULT,11
2010,4,11,BURGLARY,4
2010,4,11,DISTURBING THE PEACE,1
2010,4,11,DRUGS/ALCOHOL VIOLATIONS,12
2010,4,11,FRAUD,5
2010,4,11,MOTOR VEHICLE THEFT,2
2010,4,11,OTHER,19
2010,4,11,ROBBERY,2
2010,4,11,SEX CRIMES,2
2010,4,11,THEFT/LARCENY,27
2010,4,11,VANDALISM,13
2010,4,11,VEHICLE BREAK-IN/THEFT,17
2010,4,11,WEAPONS,2
2010,4,12,ASSAULT,9
2010,4,12,BURGLARY,5
2010,4,12,DISTURBING THE PEACE,1
2010,4,12,DRUGS/ALCOHOL VIOLATIONS,11
2010,4,12,FRAUD,8
2010,4,12,MOTOR VEHICLE THEFT,7
2010,4,12,OTHER,24
2010,4,12,ROBBERY,1
2010,4,12,THEFT/LARCENY,19
2010,4,12,VANDALISM,7
2010,4,12,VEHICLE BREAK-IN/THEFT,17
2010,4,13,ASSAULT,14
2010,4,13,BURGLARY,11
2010,4,13,DISTURBING THE PEACE,2
2010,4,13,DRUGS/ALCOHOL VIOLATIONS,34
2010,4,13,FRAUD,7
2010,4,13,HOMICIDE,1
2010,4,13,MOTOR VEHICLE THEFT,3
2010,4,13,OTHER,23
2010,4,13,ROBBERY,1
2010,4,13,SEX CRIMES,2
2010,4,13,THEFT/LARCENY,20
2010,4,13,VANDALISM,12
2010,4,13,VEHICLE BREAK-IN/THEFT,14
2010,4,13,WEAPONS,2
2010,4,14,ASSAULT,8
2010,4,14,BURGLARY,6
2010,4,14,DRUGS/ALCOHOL VIOLATIONS,27
2010,4,14,FRAUD,11
2010,4,14,HOMICIDE,1
2010,4,14,MOTOR VEHICLE THEFT,2
2010,4,14,OTHER,26
2010,4,14,SEX CRIMES,1
2010,4,14,THEFT/LARCENY,34
2010,4,14,VANDALISM,11
2010,4,14,VEHICLE BREAK-IN/THEFT,14
2010,4,14,WEAPONS,1
2010,4,15,ASSAULT,9
2010,4,15,BURGLARY,6
2010,4,15,DISTURBING THE PEACE,4
2010,4,15,DRUGS/ALCOHOL VIOLATIONS,18
2010,4,15,FRAUD,13
2010,4,15,MOTOR VEHICLE THEFT,2
2010,4,15,OTHER,33
2010,4,15,THEFT/LARCENY,26
2010,4,15,VANDALISM,14
2010,4,15,VEHICLE BREAK-IN/THEFT,19
2010,4,15,WEAPONS,2
2010,4,16,ASSAULT,9
2010,4,16,BURGLARY,9
2010,4,16,DISTURBING THE PEACE,1
2010,4,16,DRUGS/ALCOHOL VIOLATIONS,19
2010,4,16,FRAUD,9
2010,4,16,MOTOR VEHICLE THEFT,5
2010,4,16,OTHER,21
2010,4,16,ROBBERY,5
2010,4,16,THEFT/LARCENY,24
2010,4,16,VANDALISM,5
2010,4,16,VEHICLE BREAK-IN/THEFT,17
2010,4,16,WEAPONS,2
2010,4,17,ASSAULT,22
2010,4,17,BURGLARY,4
2010,4,17,DRUGS/ALCOHOL VIOLATIONS,8
2010,4,17,FRAUD,3
2010,4,17,MOTOR VEHICLE THEFT,6
2010,4,17,OTHER,31
2010,4,17,ROBBERY,6
2010,4,17,SEX CRIMES,2
2010,4,17,THEFT/LARCENY,24
2010,4,17,VANDALISM,15
2010,4,17,VEHICLE BREAK-IN/THEFT,27
2010,4,17,WEAPONS,1
2010,4,18,ASSAULT,16
2010,4,18,BURGLARY,6
2010,4,18,DRUGS/ALCOHOL VIOLATIONS,11
2010,4,18,FRAUD,2
2010,4,18,MOTOR VEHICLE THEFT,9
2010,4,18,OTHER,22
2010,4,18,ROBBERY,3
2010,4,18,SEX CRIMES,2
2010,4,18,THEFT/LARCENY,27
2010,4,18,VANDALISM,12
2010,4,18,VEHICLE BREAK-IN/THEFT,24
2010,4,18,WEAPONS,3
2010,4,19,ASSAULT,13
2010,4,19,BURGLARY,3
2010,4,19,DRUGS/ALCOHOL VIOLATIONS,12
2010,4,19,FRAUD,8
2010,4,19,MOTOR VEHICLE THEFT,8
2010,4,19,OTHER,29
2010,4,19,ROBBERY,3
2010,4,19,SEX CRIMES,1
2010,4,19,THEFT/LARCENY,22
2010,4,19,VANDALISM,10
2010,4,19,VEHICLE BREAK-IN/THEFT,18
2010,4,19,WEAPONS,3
2010,4,20,ASSAULT,14
2010,4,20,BURGLARY,15
2010,4,20,DRUGS/ALCOHOL VIOLATIONS,30
2010,4,20,FRAUD,7
2010,4,20,MOTOR VEHICLE THEFT,2
2010,4,20,OTHER,34
2010,4,20,ROBBERY,4
2010,4,20,THEFT/LARCENY,30
2010,4,20,VANDALISM,7
2010,4,20,VEHICLE BREAK-IN/THEFT,11
2010,4,21,ASSAULT,14
2010,4,21,BURGLARY,16
2010,4,21,DRUGS/ALCOHOL VIOLATIONS,37
2010,4,21,FRAUD,2
2010,4,21,MOTOR VEHICLE THEFT,1
2010,4,21,OTHER,35
2010,4,21,ROBBERY,2
2010,4,21,THEFT/LARCENY,23
2010,4,21,VANDALISM,12
2010,4,21,VEHICLE BREAK-IN/THEFT,26
2010,4,21,WEAPONS,3
2010,4,22,ASSAULT,34
2010,4,22,BURGLARY,16
2010,4,22,DISTURBING THE PEACE,2
2010,4,22,DRUGS/ALCOHOL VIOLATIONS,54
2010,4,22,FRAUD,15
2010,4,22,MOTOR VEHICLE THEFT,2
2010,4,22,OTHER,85
2010,4,22,ROBBERY,6
2010,4,22,SEX CRIMES,3
2010,4,22,THEFT/LARCENY,31
2010,4,22,VANDALISM,13
2010,4,22,VEHICLE BREAK-IN/THEFT,11
2010,4,22,WEAPONS,7
2010,4,23,ASSAULT,33
2010,4,23,BURGLARY,27
2010,4,23,DRUGS/ALCOHOL VIOLATIONS,46
2010,4,23,FRAUD,8
2010,4,23,MOTOR VEHICLE THEFT,7
2010,4,23,OTHER,88
2010,4,23,ROBBERY,5
2010,4,23,SEX CRIMES,2
2010,4,23,THEFT/LARCENY,37
2010,4,23,VANDALISM,16
2010,4,23,VEHICLE BREAK-IN/THEFT,21
2010,4,23,WEAPONS,5
2010,4,24,ASSAULT,23
2010,4,24,BURGLARY,21
2010,4,24,DRUGS/ALCOHOL VIOLATIONS,15
2010,4,24,FRAUD,6
2010,4,24,MOTOR VEHICLE THEFT,7
2010,4,24,OTHER,62
2010,4,24,ROBBERY,6
2010,4,24,SEX CRIMES,2
2010,4,24,THEFT/LARCENY,39
2010,4,24,VANDALISM,17
2010,4,24,VEHICLE BREAK-IN/THEFT,20
2010,4,24,WEAPONS,3
2010,4,25,ASSAULT,31
2010,4,25,BURGLARY,21
2010,4,25,DRUGS/ALCOHOL VIOLATIONS,23
2010,4,25,FRAUD,3
2010,4,25,MOTOR VEHICLE THEFT,3
2010,4,25,OTHER,44
2010,4,25,ROBBERY,8
2010,4,25,SEX CRIMES,1
2010,4,25,THEFT/LARCENY,22
2010,4,25,VANDALISM,9
2010,4,25,VEHICLE BREAK-IN/THEFT,22
2010,4,25,WEAPONS,1
2010,4,26,ASSAULT,25
2010,4,26,BURGLARY,35
2010,4,26,DISTURBING THE PEACE,2
2010,4,26,DRUGS/ALCOHOL VIOLATIONS,20
2010,4,26,FRAUD,12
2010,4,26,MOTOR VEHICLE THEFT,10
2010,4,26,OTHER,53
2010,4,26,ROBBERY,7
2010,4,26,THEFT/LARCENY,34
2010,4,26,VANDALISM,18
2010,4,26,VEHICLE BREAK-IN/THEFT,16
2010,4,26,WEAPONS,4
2010,4,27,ASSAULT,27
2010,4,27,BURGLARY,19
2010,4,27,DISTURBING THE PEACE,1
2010,4,27,DRUGS/ALCOHOL VIOLATIONS,29
2010,4,27,FRAUD,2
2010,4,27,MOTOR VEHICLE THEFT,9
2010,4,27,OTHER,75
2010,4,27,ROBBERY,9
2010,4,27,THEFT/LARCENY,32
2010,4,27,VANDALISM,18
2010,4,27,VEHICLE BREAK-IN/THEFT,15
2010,4,27,WEAPONS,1
2010,4,28,ASSAULT,23
2010,4,28,BURGLARY,19
2010,4,28,DRUGS/ALCOHOL VIOLATIONS,21
2010,4,28,FRAUD,11
2010,4,28,MOTOR VEHICLE THEFT,1
2010,4,28,OTHER,54
2010,4,28,ROBBERY,4
2010,4,28,SEX CRIMES,1
2010,4,28,THEFT/LARCENY,38
2010,4,28,VANDALISM,6
2010,4,28,VEHICLE BREAK-IN/THEFT,20
2010,4,28,WEAPONS,2
2010,4,29,ASSAULT,9
2010,4,29,BURGLARY,12
2010,4,29,DISTURBING THE PEACE,3
2010,4,29,DRUGS/ALCOHOL VIOLATIONS,13
2010,4,29,FRAUD,9
2010,4,29,MOTOR VEHICLE THEFT,9
2010,4,29,OTHER,33
2010,4,29,ROBBERY,3
2010,4,29,SEX CRIMES,1
2010,4,29,THEFT/LARCENY,30
2010,4,29,VANDALISM,7
2010,4,29,VEHICLE BREAK-IN/THEFT,22
2010,4,29,WEAPONS,1
2010,4,30,ASSAULT,16
2010,4,30,BURGLARY,7
2010,4,30,DRUGS/ALCOHOL VIOLATIONS,12
2010,4,30,FRAUD,11
2010,4,30,MOTOR VEHICLE THEFT,9
2010,4,30,OTHER,38
2010,4,30,ROBBERY,6
2010,4,30,SEX CRIMES,3
2010,4,30,THEFT/LARCENY,27
2010,4,30,VANDALISM,9
2010,4,30,VEHICLE BREAK-IN/THEFT,23
2010,5,1,ASSAULT,22
2010,5,1,BURGLARY,15
2010,5,1,DRUGS/ALCOHOL VIOLATIONS,14
2010,5,1,FRAUD,10
2010,5,1,MOTOR VEHICLE THEFT,9
2010,5,1,OTHER,58
2010,5,1,ROBBERY,7
2010,5,1,SEX CRIMES,9
2010,5,1,THEFT/LARCENY,47
2010,5,1,VANDALISM,16
2010,5,1,VEHICLE BREAK-IN/THEFT,27
2010,5,2,ASSAULT,9
2010,5,2,BURGLARY,11
2010,5,2,DRUGS/ALCOHOL VIOLATIONS,7
2010,5,2,FRAUD,12
2010,5,2,MOTOR VEHICLE THEFT,10
2010,5,2,OTHER,18
2010,5,2,ROBBERY,5
2010,5,2,SEX CRIMES,2
2010,5,2,THEFT/LARCENY,27
2010,5,2,VANDALISM,11
2010,5,2,VEHICLE BREAK-IN/THEFT,17
2010,5,3,ASSAULT,21
2010,5,3,BURGLARY,8
2010,5,3,DRUGS/ALCOHOL VIOLATIONS,15
2010,5,3,FRAUD,11
2010,5,3,MOTOR VEHICLE THEFT,3
2010,5,3,OTHER,23
2010,5,3,ROBBERY,6
2010,5,3,THEFT/LARCENY,19
2010,5,3,VANDALISM,8
2010,5,3,VEHICLE BREAK-IN/THEFT,11
2010,5,4,ASSAULT,13
2010,5,4,BURGLARY,12
2010,5,4,DRUGS/ALCOHOL VIOLATIONS,6
2010,5,4,FRAUD,9
2010,5,4,MOTOR VEHICLE THEFT,6
2010,5,4,OTHER,33
2010,5,4,ROBBERY,2
2010,5,4,SEX CRIMES,1
2010,5,4,THEFT/LARCENY,23
2010,5,4,VANDALISM,8
2010,5,4,VEHICLE BREAK-IN/THEFT,9
2010,5,4,WEAPONS,1
2010,5,5,ASSAULT,10
2010,5,5,BURGLARY,13
2010,5,5,DRUGS/ALCOHOL VIOLATIONS,26
2010,5,5,FRAUD,6
2010,5,5,HOMICIDE,1
2010,5,5,MOTOR VEHICLE THEFT,2
2010,5,5,OTHER,40
2010,5,5,ROBBERY,2
2010,5,5,SEX CRIMES,2
2010,5,5,THEFT/LARCENY,27
2010,5,5,VANDALISM,10
2010,5,5,VEHICLE BREAK-IN/THEFT,19
2010,5,5,WEAPONS,3
2010,5,6,ASSAULT,25
2010,5,6,BURGLARY,23
2010,5,6,DISTURBING THE PEACE,3
2010,5,6,DRUGS/ALCOHOL VIOLATIONS,35
2010,5,6,FRAUD,9
2010,5,6,MOTOR VEHICLE THEFT,2
2010,5,6,OTHER,54
2010,5,6,ROBBERY,6
2010,5,6,THEFT/LARCENY,28
2010,5,6,VANDALISM,13
2010,5,6,VEHICLE BREAK-IN/THEFT,18
2010,5,6,WEAPONS,2
2010,5,7,ASSAULT,29
2010,5,7,BURGLARY,30
2010,5,7,DRUGS/ALCOHOL VIOLATIONS,30
2010,5,7,DUI,1
2010,5,7,FRAUD,7
2010,5,7,MOTOR VEHICLE THEFT,7
2010,5,7,OTHER,69
2010,5,7,ROBBERY,2
2010,5,7,SEX CRIMES,2
2010,5,7,THEFT/LARCENY,35
2010,5,7,VANDALISM,21
2010,5,7,VEHICLE BREAK-IN/THEFT,22
2010,5,7,WEAPONS,2
2010,5,8,ASSAULT,32
2010,5,8,BURGLARY,21
2010,5,8,DISTURBING THE PEACE,5
2010,5,8,DRUGS/ALCOHOL VIOLATIONS,24
2010,5,8,FRAUD,5
2010,5,8,MOTOR VEHICLE THEFT,6
2010,5,8,OTHER,59
2010,5,8,ROBBERY,6
2010,5,8,THEFT/LARCENY,28
2010,5,8,VANDALISM,14
2010,5,8,VEHICLE BREAK-IN/THEFT,17
2010,5,8,WEAPONS,1
2010,5,9,ASSAULT,36
2010,5,9,BURGLARY,19
2010,5,9,DISTURBING THE PEACE,1
2010,5,9,DRUGS/ALCOHOL VIOLATIONS,20
2010,5,9,FRAUD,6
2010,5,9,MOTOR VEHICLE THEFT,4
2010,5,9,OTHER,44
2010,5,9,ROBBERY,2
2010,5,9,THEFT/LARCENY,33
2010,5,9,VANDALISM,22
2010,5,9,VEHICLE BREAK-IN/THEFT,19
2010,5,9,WEAPONS,2
2010,5,10,ASSAULT,28
2010,5,10,BURGLARY,12
2010,5,10,DRUGS/ALCOHOL VIOLATIONS,17
2010,5,10,FRAUD,9
2010,5,10,MOTOR VEHICLE THEFT,2
2010,5,10,OTHER,46
2010,5,10,ROBBERY,4
2010,5,10,SEX CRIMES,2
2010,5,10,THEFT/LARCENY,33
2010,5,10,VANDALISM,16
2010,5,10,VEHICLE BREAK-IN/THEFT,18
2010,5,11,ASSAULT,7
2010,5,11,BURGLARY,6
2010,5,11,DRUGS/ALCOHOL VIOLATIONS,23
2010,5,11,FRAUD,8
2010,5,11,MOTOR VEHICLE THEFT,4
2010,5,11,OTHER,28
2010,5,11,ROBBERY,1
2010,5,11,SEX CRIMES,2
2010,5,11,THEFT/LARCENY,23
2010,5,11,VANDALISM,8
2010,5,11,VEHICLE BREAK-IN/THEFT,10
2010,5,11,WEAPONS,1
2010,5,12,ASSAULT,8
2010,5,12,BURGLARY,11
2010,5,12,DISTURBING THE PEACE,2
2010,5,12,DRUGS/ALCOHOL VIOLATIONS,21
2010,5,12,FRAUD,10
2010,5,12,MOTOR VEHICLE THEFT,6
2010,5,12,OTHER,22
2010,5,12,ROBBERY,3
2010,5,12,THEFT/LARCENY,16
2010,5,12,VANDALISM,6
2010,5,12,VEHICLE BREAK-IN/THEFT,13
2010,5,12,WEAPONS,1
2010,5,13,ASSAULT,12
2010,5,13,BURGLARY,13
2010,5,13,DRUGS/ALCOHOL VIOLATIONS,27
2010,5,13,FRAUD,7
2010,5,13,MOTOR VEHICLE THEFT,4
2010,5,13,OTHER,24
2010,5,13,ROBBERY,6
2010,5,13,SEX CRIMES,1
2010,5,13,THEFT/LARCENY,25
2010,5,13,VANDALISM,10
2010,5,13,VEHICLE BREAK-IN/THEFT,10
2010,5,14,ASSAULT,10
2010,5,14,BURGLARY,10
2010,5,14,DISTURBING THE PEACE,2
2010,5,14,DRUGS/ALCOHOL VIOLATIONS,33
2010,5,14,FRAUD,4
2010,5,14,MOTOR VEHICLE THEFT,3
2010,5,14,OTHER,22
2010,5,14,ROBBERY,5
2010,5,14,SEX CRIMES,1
2010,5,14,THEFT/LARCENY,28
2010,5,14,VANDALISM,19
2010,5,14,VEHICLE BREAK-IN/THEFT,11
2010,5,14,WEAPONS,1
2010,5,15,ASSAULT,7
2010,5,15,BURGLARY,9
2010,5,15,DRUGS/ALCOHOL VIOLATIONS,13
2010,5,15,FRAUD,8
2010,5,15,MOTOR VEHICLE THEFT,10
2010,5,15,OTHER,23
2010,5,15,ROBBERY,3
2010,5,15,SEX CRIMES,3
2010,5,15,THEFT/LARCENY,34
2010,5,15,VANDALISM,11
2010,5,15,VEHICLE BREAK-IN/THEFT,15
2010,5,15,WEAPONS,1
2010,5,16,ASSAULT,18
2010,5,16,BURGLARY,2
2010,5,16,DRUGS/ALCOHOL VIOLATIONS,12
2010,5,16,FRAUD,2
2010,5,16,MOTOR VEHICLE THEFT,4
2010,5,16,OTHER,35
2010,5,16,ROBBERY,3
2010,5,16,SEX CRIMES,3
2010,5,16,THEFT/LARCENY,24
2010,5,16,VANDALISM,7
2010,5,16,VEHICLE BREAK-IN/THEFT,18
2010,5,16,WEAPONS,3
2010,5,17,ASSAULT,6
2010,5,17,BURGLARY,11
2010,5,17,DISTURBING THE PEACE,2
2010,5,17,DRUGS/ALCOHOL VIOLATIONS,12
2010,5,17,FRAUD,7
2010,5,17,MOTOR VEHICLE THEFT,8
2010,5,17,OTHER,24
2010,5,17,ROBBERY,3
2010,5,17,SEX CRIMES,2
2010,5,17,THEFT/LARCENY,32
2010,5,17,VANDALISM,12
2010,5,17,VEHICLE BREAK-IN/THEFT,15
2010,5,18,ASSAULT,8
2010,5,18,BURGLARY,3
2010,5,18,DISTURBING THE PEACE,1
2010,5,18,DRUGS/ALCOHOL VIOLATIONS,32
2010,5,18,FRAUD,8
2010,5,18,MOTOR VEHICLE THEFT,5
2010,5,18,OTHER,31
2010,5,18,SEX CRIMES,1
2010,5,18,THEFT/LARCENY,34
2010,5,18,VANDALISM,11
2010,5,18,VEHICLE BREAK-IN/THEFT,11
2010,5,18,WEAPONS,1
2010,5,19,ASSAULT,11
2010,5,19,BURGLARY,9
2010,5,19,DRUGS/ALCOHOL VIOLATIONS,33
2010,5,19,FRAUD,6
2010,5,19,MOTOR VEHICLE THEFT,4
2010,5,19,OTHER,42
2010,5,19,ROBBERY,2
2010,5,19,SEX CRIMES,2
2010,5,19,THEFT/LARCENY,24
2010,5,19,VANDALISM,9
2010,5,19,VEHICLE BREAK-IN/THEFT,18
2010,5,19,WEAPONS,2
2010,5,20,ASSAULT,10
2010,5,20,BURGLARY,14
2010,5,20,DISTURBING THE PEACE,4
2010,5,20,DRUGS/ALCOHOL VIOLATIONS,24
2010,5,20,FRAUD,4
2010,5,20,MOTOR VEHICLE THEFT,6
2010,5,20,OTHER,42
2010,5,20,ROBBERY,2
2010,5,20,THEFT/LARCENY,26
2010,5,20,VANDALISM,14
2010,5,20,VEHICLE BREAK-IN/THEFT,11
2010,5,20,WEAPONS,3
2010,5,21,ASSAULT,29
2010,5,21,BURGLARY,25
2010,5,21,DISTURBING THE PEACE,1
2010,5,21,DRUGS/ALCOHOL VIOLATIONS,28
2010,5,21,FRAUD,14
2010,5,21,HOMICIDE,1
2010,5,21,MOTOR VEHICLE THEFT,6
2010,5,21,OTHER,48
2010,5,21,ROBBERY,4
2010,5,21,SEX CRIMES,1
2010,5,21,THEFT/LARCENY,37
2010,5,21,VANDALISM,13
2010,5,21,VEHICLE BREAK-IN/THEFT,24
2010,5,21,WEAPONS,2
2010,5,22,ASSAULT,31
2010,5,22,BURGLARY,22
2010,5,22,DISTURBING THE PEACE,1
2010,5,22,DRUGS/ALCOHOL VIOLATIONS,18
2010,5,22,FRAUD,11
2010,5,22,MOTOR VEHICLE THEFT,8
2010,5,22,OTHER,60
2010,5,22,ROBBERY,4
2010,5,22,SEX CRIMES,3
2010,5,22,THEFT/LARCENY,34
2010,5,22,VANDALISM,26
2010,5,22,VEHICLE BREAK-IN/THEFT,13
2010,5,23,ASSAULT,39
2010,5,23,BURGLARY,11
2010,5,23,DISTURBING THE PEACE,1
2010,5,23,DRUGS/ALCOHOL VIOLATIONS,28
2010,5,23,FRAUD,3
2010,5,23,MOTOR VEHICLE THEFT,8
2010,5,23,OTHER,53
2010,5,23,ROBBERY,4
2010,5,23,SEX CRIMES,1
2010,5,23,THEFT/LARCENY,37
2010,5,23,VANDALISM,27
2010,5,23,VEHICLE BREAK-IN/THEFT,18
2010,5,23,WEAPONS,6
2010,5,24,ASSAULT,20
2010,5,24,BURGLARY,28
2010,5,24,DRUGS/ALCOHOL VIOLATIONS,26
2010,5,24,FRAUD,7
2010,5,24,MOTOR VEHICLE THEFT,3
2010,5,24,OTHER,60
2010,5,24,ROBBERY,4
2010,5,24,SEX CRIMES,4
2010,5,24,THEFT/LARCENY,31
2010,5,24,VANDALISM,20
2010,5,24,VEHICLE BREAK-IN/THEFT,12
2010,5,25,ASSAULT,31
2010,5,25,BURGLARY,17
2010,5,25,DISTURBING THE PEACE,1
2010,5,25,DRUGS/ALCOHOL VIOLATIONS,23
2010,5,25,FRAUD,7
2010,5,25,MOTOR VEHICLE THEFT,3
2010,5,25,OTHER,66
2010,5,25,ROBBERY,8
2010,5,25,THEFT/LARCENY,40
2010,5,25,VANDALISM,13
2010,5,25,VEHICLE BREAK-IN/THEFT,14
2010,5,25,WEAPONS,1
2010,5,26,ASSAULT,25
2010,5,26,BURGLARY,25
2010,5,26,DISTURBING THE PEACE,3
2010,5,26,DRUGS/ALCOHOL VIOLATIONS,58
2010,5,26,FRAUD,6
2010,5,26,MOTOR VEHICLE THEFT,10
2010,5,26,OTHER,71
2010,5,26,ROBBERY,3
2010,5,26,SEX CRIMES,2
2010,5,26,THEFT/LARCENY,42
2010,5,26,VANDALISM,19
2010,5,26,VEHICLE BREAK-IN/THEFT,16
2010,5,26,WEAPONS,4
2010,5,27,ASSAULT,18
2010,5,27,BURGLARY,25
2010,5,27,DISTURBING THE PEACE,2
2010,5,27,DRUGS/ALCOHOL VIOLATIONS,58
2010,5,27,FRAUD,13
2010,5,27,MOTOR VEHICLE THEFT,7
2010,5,27,OTHER,76
2010,5,27,ROBBERY,7
2010,5,27,SEX CRIMES,1
2010,5,27,THEFT/LARCENY,34
2010,5,27,VANDALISM,16
2010,5,27,VEHICLE BREAK-IN/THEFT,21
2010,5,28,ASSAULT,28
2010,5,28,BURGLARY,27
2010,5,28,DRUGS/ALCOHOL VIOLATIONS,44
2010,5,28,FRAUD,10
2010,5,28,HOMICIDE,1
2010,5,28,MOTOR VEHICLE THEFT,8
2010,5,28,OTHER,52
2010,5,28,ROBBERY,7
2010,5,28,SEX CRIMES,1
2010,5,28,THEFT/LARCENY,31
2010,5,28,VANDALISM,22
2010,5,28,VEHICLE BREAK-IN/THEFT,23
2010,5,28,WEAPONS,3
2010,5,29,ASSAULT,26
2010,5,29,BURGLARY,21
2010,5,29,DISTURBING THE PEACE,2
2010,5,29,DRUGS/ALCOHOL VIOLATIONS,25
2010,5,29,FRAUD,11
2010,5,29,MOTOR VEHICLE THEFT,7
2010,5,29,OTHER,41
2010,5,29,ROBBERY,3
2010,5,29,THEFT/LARCENY,36
2010,5,29,VANDALISM,20
2010,5,29,VEHICLE BREAK-IN/THEFT,16
2010,5,29,WEAPONS,1
2010,5,30,ASSAULT,35
2010,5,30,BURGLARY,22
2010,5,30,DRUGS/ALCOHOL VIOLATIONS,21
2010,5,30,FRAUD,6
2010,5,30,HOMICIDE,1
2010,5,30,MOTOR VEHICLE THEFT,8
2010,5,30,OTHER,58
2010,5,30,ROBBERY,9
2010,5,30,SEX CRIMES,4
2010,5,30,THEFT/LARCENY,31
2010,5,30,VANDALISM,24
2010,5,30,VEHICLE BREAK-IN/THEFT,20
2010,5,30,WEAPONS,3
2010,5,31,ASSAULT,20
2010,5,31,BURGLARY,24
2010,5,31,DRUGS/ALCOHOL VIOLATIONS,19
2010,5,31,FRAUD,4
2010,5,31,MOTOR VEHICLE THEFT,9
2010,5,31,OTHER,46
2010,5,31,ROBBERY,2
2010,5,31,SEX CRIMES,2
2010,5,31,THEFT/LARCENY,28
2010,5,31,VANDALISM,19
2010,5,31,VEHICLE BREAK-IN/THEFT,13
2010,5,31,WEAPONS,1
2010,6,1,ASSAULT,24
2010,6,1,BURGLARY,13
2010,6,1,DRUGS/ALCOHOL VIOLATIONS,23
